745498.28	4824776.96	1494.31	980060.895	-103.24
745568.1	4825248.07	1487.14	980063.042	-103.05
745587.42	4825929.14	1470.47	980066.066	-104.17
746045.51	4825877.24	1443.19	980070.376	-105.69
746567.62	4825856.04	1444.46	980069.493	-106.31
746847.19	4826340.12	1424.15	980072.802	-107.89
747180.88	4826774.27	1416.77	980075.168	-107.53
747266.47	4826261.54	1426.78	980072.536	-107.53
746137.32	4825366.35	1477.71	980062.88	-105.14
746027.61	4824864.72	1524.77	980053.548	-103.83
746320.86	4824366.69	1549.6	980047.096	-104.34
746797.04	4824100.56	1586.43	980040.175	-102.49
747226.95	4823967.57	1626.21	980030.316	-102.93
746658.09	4824459.46	1626.52	980030.259	-103.33
746560.17	4824856.36	1529.09	980052.181	-103.87
747033.45	4824694.57	1576.58	980041.913	-103.27
747140.49	4825028.26	1520.38	980053.12	-104.87
747580.64	4825411.93	1453.91	980067.95	-105.38
747418.17	4825912.84	1436.21	980071.024	-106.65
746800.03	4825554.03	1477.9	980061.936	-106.1
747731.61	4826361.22	1426.43	980073.09	-107.16
748419.18	4826053.44	1423.86	980073.788	-106.71
749081.48	4825760.89	1418.15	980074.845	-106.65
749633.46	4825368.71	1416.79	980075.819	-105.65
749232.42	4824930.12	1430.96	980072.288	-105.76
748590.33	4824643.39	1460	980066.69	-104.77
747934.81	4825056.25	1465.97	980065.872	-104.57
748070.07	4825488.77	1477.91	980063.218	-104.98
747327.58	4824380.35	1562.34	980045.062	-103.32
747386.28	4823344.99	1558.51	980048.024	-100.53
746594.97	4823630.48	1527.74	980054.118	-101.58
745901.78	4823894.55	1518.27	980055.946	-102.01
745254.29	4824189.81	1509.4	980056.977	-103.36
745018.08	4823636.19	1533.94	980052.351	-102.02
745794.64	4823442.21	1601.07	980038.173	-100.89
746396.74	4823148.94	1626.62	980032.81	-100.01
747031.24	4823067.39	1616.53	980035.766	-99.54
748801.49	4824016.44	1453.57	980067.849	-104.5
748949.55	4823477.25	1457.17	980067.1	-103.99
749501.24	4822908.59	1450.08	980069.15	-102.88
750039.29	4822278.35	1453.46	980069.711	-101.17
750320.24	4821523.99	1459.17	980067.273	-101.74
750369.54	4820863.53	1473.2	980063.833	-101.74
750906.35	4823945.58	1424.55	980073.117	-105.55
750875.45	4824903.06	1432.41	980072.167	-105.54
750840.75	4825928.3	1465.65	980066.549	-104.78
751077.24	4826977.54	1435.71	980073.908	-104.74
750279.03	4827602.13	1427.43	980076.335	-104.69
749465.13	4828016.91	1416.16	980078.456	-105.4
748561.52	4827599.87	1413.69	980078.043	-106.02
749035.88	4826295.7	1408.7	980078.056	-105.93
748253.2	4827198.59	1408.83	980078.78	-105.99
747766.43	4827850.65	1399.65	980082.197	-105.1
747594.52	4828530.15	1395.41	980083.54	-105.24
747562.43	4829324.38	1387.28	980087.305	-103.9
750934.48	4828541.67	1410.95	980079.932	-105.44
750523.19	4829339.14	1409.28	980081.473	-104.92
749907.46	4830380.1	1411.63	980082.117	-104.64
747717.78	4831622.37	1386.57	980090.856	-102.39
748413.54	4830491.62	1406.08	980084.519	-103.54
748317.24	4829453.31	1408.97	980082.38	-104.24
749945.51	4829074.88	1414.04	980079.974	-105.2
746818.52	4829573.49	1388	980087.546	-103.73
746374.38	4830542.6	1373.64	980093.051	-102.1
745572.25	4830157.33	1380.86	980092.408	-100.86
744581.95	4830955.03	1372.85	980096.764	-98.97
745127.09	4831853.17	1360.1	980100.243	-98.95
746251.71	4832330.54	1368.42	980097.173	-100.6
745179.75	4832948.89	1357.13	980102.01	-98.74
744295.24	4833651	1388.96	980098.399	-96.01
743556.72	4832512.05	1345.59	980105.439	-97.44
743570.61	4831724.47	1367.13	980100.04	-97.57
742610.46	4830623.03	1365.29	980099.094	-98.02
741651.82	4830471.22	1376.67	980095.213	-99.32
741620.88	4831363.29	1357.44	980100.188	-99.25
741596.89	4832080.25	1344.66	980104.296	-98.51
741572.44	4832859.58	1330.72	980108.722	-97.73
738457.95	4830667.7	1403.51	980091.008	-97.8
737495.61	4830656.43	1403.19	980091.808	-97.09
735834.07	4830249.43	1398.83	980092.394	-97.07
736777.96	4831053.46	1391.32	980095.987	-95.9
736751.34	4831912.47	1379.33	980102.936	-92.33
735724.84	4831555.14	1380.75	980100.827	-93.83
733967.51	4830781.64	1376.5	980095.614	-99.32
733272.35	4831305.85	1372.51	980095.168	-101.18
733849.29	4830152.83	1374.75	980093.183	-101.61
732852.36	4830124.97	1364.69	980093.189	-103.81
731663.45	4830490.96	1358.41	980092.602	-106.13
730980.54	4831068.16	1357.35	980092.373	-107.04
731256.09	4829650.62	1370.87	980086.951	-108.52
731286.73	4828734.65	1372.6	980085.08	-109.23
731339.22	4827880.72	1374.37	980083.06	-110.12
731355.21	4827103.15	1376.84	980081.961	-110
732842.87	4824552.61	1417.76	980068.054	-112.89
732461.4	4827730.01	1392.58	980080.295	-108.12
732523.51	4826455.13	1430.76	980069.047	-110.22
732317.52	4825531.66	1406.88	980070.933	-113.12
731869.69	4827809.63	1376.33	980082.534	-110.01
732589.77	4828564.3	1376.17	980086.794	-106.19
733413.57	4822156.03	1414.89	980066.736	-113.04
733811.53	4822788.18	1436.56	980061.869	-113.67
734193.94	4823353.4	1446.32	980061.14	-112.64
733265.81	4824352.68	1437.04	980064.129	-112.47
733736.32	4824993.89	1465.3	980060.755	-109.9
734226.87	4825475.59	1513.89	980052.898	-107.09
734845.98	4826121.75	1639.03	980026.816	-105.91
736584.47	4825026.45	1682.4	980017.161	-104.82
734955.17	4824376.4	1492.26	980056.232	-107.85
734530.68	4823859.02	1464.22	980058.205	-111.9
734729.75	4822854.65	1447.42	980061.365	-111.77
735383.13	4823336.49	1485.31	980055.065	-109.94
735893.63	4823602.79	1531.17	980046.938	-108.1
734723.54	4822379.38	1442.07	980061.909	-112.05
734771.39	4821447.69	1424.63	980065.457	-111.59
735496.69	4821169.49	1425.46	980065.295	-111.31
735574.44	4822014.55	1438.16	980062.927	-111.52
736233.62	4821455.98	1435.89	980063.235	-111.26
736838.61	4825279.97	1733.25	980006.139	-104.51
736156.28	4820107.12	1407.34	980067.489	-112.19
738138.06	4819765.12	1412.18	980066.98	-111.32
738192.06	4820609.07	1434.51	980063.859	-110.22
738182.56	4821755.62	1496.78	980051.364	-109.94
738149.22	4822705.82	1529.56	980048.75	-106.16
737837.56	4823340.77	1573.29	980039.707	-106.02
737139.8	4823642.3	1562.47	980041.791	-106.43
738872.42	4821338.51	1450.67	980062.701	-108.41
739363.1	4821928.57	1461.24	980062.149	-107.03
739919.98	4822595.98	1472.89	980059.676	-107.35
739808.17	4823487.82	1528.85	980050.179	-105.45
738850.25	4824166.39	1592.74	980037.229	-104.59
739371.39	4823676.82	1562.7	980042.675	-105.47
740407.42	4823408.66	1493.99	980056.829	-106.36
741201.68	4823186.81	1516.51	980052.367	-105.62
742000.05	4822807.91	1540.11	980047.316	-104.97
742803.1	4822635.77	1566.71	980042.592	-103.65
743119.99	4823642.56	1743.86	980004.137	-101.92
739638.96	4818870.26	1404.03	980070.369	-108.92
738171.66	4818936.51	1399.09	980069.193	-111.31
740245.67	4819593.83	1414.72	980070.251	-107.29
741198.58	4820208.31	1423.34	980069.712	-106.38
742058.74	4820483.95	1432.4	980068.581	-105.68
742879.6	4820879.29	1442.34	980068.052	-104.24
744039.48	4820804.89	1455.33	980065.358	-104.11
744203.76	4821567.19	1487.94	980058.021	-104.84
744139.18	4822442.89	1552.78	980045.396	-103.93
743759.21	4822996.44	1615.61	980032.889	-102.89
743611.76	4824013.57	1664.76	980022.947	-102.29
744076.86	4823994.91	1608.54	980035.714	-102.02
744465.91	4823237.89	1647.68	980025.614	-102.78
744556.57	4822891.37	1630.74	980028.626	-103.21
745522.03	4822513.37	1521.13	980054.903	-101.59
745717.82	4821576.85	1480.21	980062.21	-102.47
744845.4	4820998.48	1464.39	980063.658	-103.97
745595.49	4820328.63	1502.17	980055.065	-103.7
745138.36	4819052	1515.16	980048.044	-106.65
746444.37	4821168.81	1492.6	980059.479	-102.14
747340.88	4821074.86	1525.12	980052.511	-101.93
748249.82	4820900.85	1519.85	980054.326	-101.11
747874.34	4822387.66	1574.99	980044.076	-100.16
749419	4820449.94	1485.86	980060.501	-102.03
748522.57	4820193.17	1499.77	980058.052	-101.19
748011.72	4821568.9	1549.27	980048.837	-100.56
733662.26	4823945.96	1448.84	980061.613	-112.12
734283.52	4829704.4	1391.54	980089.779	-100.87
748262.91	4819510.03	1508.78	980055.466	-101.12
750367.95	4819878.38	1471.88	980062.041	-103.08
746572.51	4822276.81	1499.83	980061.909	-98.77
734753.59	4824114.36	1476.55	980057.393	-110.06
736078.97	4824898.27	1561.71	980043.047	-105.57
733598.65	4824587.86	1441.98	980063.829	-111.73
733935.32	4825257.5	1482.56	980058.801	-107.96
734467.72	4825833.53	1559.51	980043.751	-106.64
732439.09	4826029.91	1415.62	980069.937	-112.48
737010.86	4826323.41	1790.12	979999.939	-98.35
737480.36	4826794.92	1629.41	980035.706	-98.95
737776.99	4827405.53	1591.93	980044.572	-98.58
737978.48	4828077.99	1585.02	980047.516	-98.46
738176.85	4821154.03	1463.37	980058.414	-109.78
742659.25	4828189.8	1404.75	980088.25	-98.2
742819.11	4827694.07	1423.14	980082.742	-99.3
743282.67	4827295.68	1449.98	980075.503	-100.27
743343.73	4828020.07	1422.33	980083.72	-98.78
743804.85	4829552.73	1364.04	980097.588	-98.77
744133.64	4829040.73	1378.94	980093.019	-99.75
750058.11	4824518.44	1426.57	980073.296	-105.36
737948.64	4823743.79	1568.21	980041.552	-105.47
737038.01	4819311.26	1396.05	980069.661	-111.83
734670.46	4825812.16	1601.51	980034.309	-106.67
731731.07	4826284.68	1386.6	980078.432	-110.67
741546.07	4833704.58	1321.28	980112.136	-97.04
744949.41	4833929.84	1362.82	980103.207	-97.08
745178.62	4830527.14	1370.84	980095.393	-100.36
746382.02	4829690.63	1390.87	980088.24	-102.49
747015.6	4828766.97	1403.16	980082.127	-105.21
746522.14	4828740.25	1409.13	980081.126	-104.91
746027.63	4828711.9	1395.92	980085.182	-103.68
745525.19	4828684.64	1394.45	980086.133	-103.04
745031.41	4828657.96	1388.74	980088.669	-101.69
744486.57	4828686.71	1389.71	980089.104	-101.05
749126.14	4829317.99	1409.23	980082.011	-104.41
736708.71	4832710.14	1370.37	980106.048	-91.85
734875.42	4830222.08	1380.62	980095.279	-98.16
746078.06	4823232.27	1603.22	980037.761	-100.78
747153.22	4823720.98	1562.13	980045.829	-102.2
748118.3	4823378.77	1559.29	980046.389	-101.61
748194.3	4823846.2	1481.32	980062.535	-103.46
745206.23	4826094.85	1466.76	980067.855	-103.33
744688.7	4826125.04	1504.86	980059.179	-103.5
744684.66	4826695.37	1466.07	980068.468	-103.2
745207.68	4826716.5	1435.88	980073.676	-104.75
745718.68	4826748.04	1441.82	980071.799	-105.44
746205.99	4826778.25	1425.55	980074.684	-106.11
746700.85	4826818.52	1413.05	980076.132	-107.4
746484.54	4821742.82	1491.45	980061.932	-100.35
746470.75	4822839.54	1599.35	980039.029	-99.87
747075.61	4822708.64	1585.71	980042.055	-99.91
745525.84	4821171.36	1474.29	980062.137	-103.5
737223	4821166.29	1425.13	980065.959	-110.52
737392.24	4821559.17	1435.62	980065.232	-109.12
736962.46	4821534.07	1435.75	980064.251	-110.2
736729.24	4821140.52	1432.29	980063.704	-111.32
734797.79	4820682.7	1413.61	980066.792	-112.06
734815.01	4819843.08	1401.34	980068.144	-112.71
734839.6	4818955.77	1392.59	980068.609	-113.44
736440.65	4819292.28	1393.79	980069.671	-112.31
732540.65	4831904.73	1371.33	980094.783	-102.32
732250.95	4833167.76	1376.41	980096.004	-101.12
733050.73	4833104.73	1374.35	980098.852	-98.64
734063.37	4832567.8	1384.56	980098.512	-96.28
734987.69	4832026.52	1387.15	980098.932	-94.81
739812.75	4820387.71	1421.11	980068.767	-108.01
739818.39	4821086.59	1435.41	980066.885	-107.32
740418.78	4821373.16	1444.45	980064.743	-107.68
740471.79	4822153.18	1456.21	980063.309	-107.12
740834.91	4823456.57	1494.16	980057.323	-105.81
741621.68	4823006.86	1534.18	980048.374	-105.46
742398.78	4822374.76	1538.27	980048.189	-104.31
743278.93	4822915.01	1631.97	980028.95	-102.62
743487.12	4823338.99	1670.02	980021.384	-102.05
733159.44	4821733.91	1409.69	980068.578	-112.03
733187.38	4820728.34	1396.67	980071.017	-111.61
733208.69	4819898.5	1392.53	980070.173	-112.7
745736.33	4822126.65	1495.39	980060.543	-101.24
745064.05	4822826.65	1556.51	980045.329	-103.55
744691.79	4823941.98	1551.73	980048.074	-102.57
743823.28	4823488.94	1603.95	980036.603	-101.88
733786.51	4829396.76	1387.17	980088.481	-102.83
733084.96	4828854.08	1367.95	980090.066	-104.74
732075.47	4828337.72	1372.55	980085.338	-108.44
732480.44	4827088.23	1418.32	980074.128	-108.16
733265.96	4818615.29	1392.27	980067.734	-114.16
737071.14	4820707.78	1414.96	980067.657	-110.77
740199.88	4829728.58	1411.23	980087.793	-98.57
728712.31	4826088.52	1395.13	980075.2	-112.26
728863.39	4826216	1398.35	980074.92	-111.94
729018.12	4826342.48	1404.37	980073.51	-112.14
729168.97	4826467.28	1402.46	980073.821	-112.33
729324.14	4826602.06	1408.02	980072.505	-112.52
729477.4	4826732.41	1402.14	980074.146	-112.2
729628.13	4826865.57	1429.52	980067.876	-112.27
729780.34	4826990.89	1452.08	980063.758	-111.5
729931.54	4827122.45	1405.02	980074.739	-110.95
730088.64	4827246.23	1395.56	980076.688	-111.28
730241.01	4827376.8	1373.88	980081.886	-110.95
730392.29	4827503.85	1374.37	980082.039	-110.88
730543.51	4827638.41	1373.5	980082.592	-110.65
730695.52	4827763.29	1373.41	980083.03	-110.34
730853.56	4827893.1	1373.41	980083.171	-110.29
731004.71	4828020.74	1373.31	980083.545	-110.04
731159.97	4828152.8	1373.28	980084.047	-109.63
731314.31	4828281.98	1373.48	980084.326	-109.4
731460.67	4828411.38	1373.16	980084.637	-109.25
731615.03	4828536.91	1373.26	980084.873	-109.08
731765.08	4828668.68	1373.11	980085.332	-108.74
731919.9	4828795.53	1372.71	980085.558	-108.69
732072.27	4828925.88	1371.21	980086.428	-108.23
732224.95	4829051.48	1371.2	980087.267	-107.48
732376.7	4829185.05	1371.79	980088.042	-106.66
732530.25	4829307.13	1362.8	980090.633	-106.08
732681.57	4829434.65	1363.37	980091.25	-105.44
732835.47	4829564.46	1364.35	980091.635	-104.95
732987.46	4829700.31	1364.63	980092.173	-104.46
733140.55	4829830.94	1367.1	980092.6	-103.61
733291.86	4829957.57	1368.8	980092.688	-103.26
733438.18	4830087.18	1370.22	980093.347	-102.39
733598.63	4830216.53	1380.69	980092.165	-101.44
733751.87	4830340.26	1374.43	980093.953	-101.1
733906.04	4830473.08	1376.06	980094.391	-100.42
734059.51	4830595.41	1376.31	980095.218	-99.62
734211.52	4830727.85	1377.7	980095.348	-99.19
734364.08	4830859.49	1414.88	980087.646	-98.94
734519.9	4830984.44	1417.86	980088.156	-98
734669.66	4831115.94	1415.8	980089.784	-96.95
734824.02	4831248.45	1411.9	980091.561	-96.14
734972.18	4831378.91	1403.65	980094.118	-95.48
735129.32	4831504.51	1396.87	980096	-94.93
735282.75	4831633.55	1392.02	980097.807	-94.52
730056.03	4824488.42	1410.46	980071.365	-111.43
730205.86	4824610.72	1410.61	980071.611	-111.24
730360.05	4824746.76	1415.34	980071.172	-110.75
730510.64	4824874.21	1416.67	980071.136	-110.59
730667.67	4825000.67	1421.07	980070.232	-110.63
730817.59	4825131.65	1424.87	980069.242	-110.89
730972	4825262.8	1425.93	980069.393	-110.59
731123.1	4825396.96	1429.73	980069.047	-110.19
731277.4	4825521.14	1434.14	980067.856	-110.36
731432.06	4825650.24	1387.88	980076.982	-111.2
731585.41	4825778.13	1385.58	980077.806	-111.12
731736.74	4825908.28	1386.21	980077.385	-111.5
731888.78	4826036.18	1392.58	980075.369	-112.22
732043.19	4826162.68	1396.43	980075.207	-111.59
732193.96	4826294.81	1405.77	980073.492	-111.28
732347.43	4826423.35	1428.37	980069.585	-110.31
732498.56	4826552.44	1445.23	980066.73	-109.52
732651.7	4826687.13	1455.76	980065.186	-108.71
732808.85	4826814.6	1489.6	980058.469	-108
732955.87	4826946.75	1504.71	980055.681	-107.59
733107.08	4827071.37	1533.41	980049.913	-107.16
733269.27	4827199.41	1533.49	980050.641	-106.56
733421.22	4827327.55	1564.26	980044.283	-106.13
733570.36	4827465.96	1587.76	980039.465	-105.74
733714.3	4827563.02	1592.13	980039.303	-104.92
733880.11	4827716.22	1603.94	980037.125	-104.44
734029.28	4827842.23	1596.86	980039.475	-103.74
734178.64	4827972.32	1586.93	980041.982	-103.22
734321.82	4828111.61	1533.57	980054.692	-102.34
734485.25	4828227.36	1538.43	980054.255	-101.82
734643.25	4828361.12	1508.66	980062.02	-100.97
734792.92	4828491.31	1480.79	980069.194	-100.22
734943.5	4828615.41	1458.93	980074.793	-99.58
735101.04	4828747.31	1471.55	980072.738	-99.08
735254.44	4828871.55	1457.54	980076.447	-98.47
735397.75	4829000.72	1448.47	980079.11	-97.84
735555.8	4829127.07	1445.39	980080.622	-97.15
735705.04	4829260.06	1448.11	980080.719	-96.69
735858.75	4829381	1429.87	980085.27	-96.15
736014.99	4829513.49	1420.48	980088.005	-95.61
736164.17	4829642.99	1428.21	980086.686	-95.55
736316.23	4829772.49	1429.59	980086.084	-96.07
736472.55	4829901.84	1427.08	980085.587	-97.28
743229.55	4822557.28	1546.93	980046.491	-103.88
743350.56	4822717.31	1580.18	980039.604	-103.44
743433.57	4822884.35	1618.45	980030.691	-103.91
743542.47	4823073.54	1619.22	980032.291	-102.45
743627.52	4823239.24	1645.52	980025.815	-103.17
743731.39	4823423.79	1627.29	980031.528	-101.82
743833.91	4823597.29	1624.59	980032.397	-101.65
743930.62	4823772.94	1669.63	980021.548	-102.32
744021.65	4823942.99	1627.22	980031.669	-101.9
744119.05	4824125.43	1600.08	980037.869	-101.88
744119.05	4824125.43	1600.08	980037.863	-101.88
744214.88	4824291.15	1568.44	980043.996	-102.79
744313.49	4824466.34	1534.41	980051.885	-102.97
744409.13	4824643.89	1522.74	980055.09	-102.59
744510.02	4824815.7	1534.36	980052.561	-102.73
744606.22	4824989.32	1567.54	980044.753	-103.25
744698.81	4825167.13	1570.2	980043.987	-103.53
744794.06	4825343.65	1542.96	980049.513	-104.2
744890.55	4825516.15	1518.28	980055.167	-104.14
744987.54	4825685.44	1495.55	980060.451	-104.07
745086.15	4825861.14	1481.01	980064.278	-103.6
745180.2	4826040.94	1469.83	980067.324	-103.15
745277.8	4826218.9	1460.72	980069.262	-103.38
745374.86	4826394.97	1456.46	980069.383	-104.34
745472.11	4826566.43	1443.97	980071.51	-105.08
745564.89	4826745.68	1438.28	980072.877	-105.12
745666.7	4826916.46	1438.48	980072.957	-105.15
745759.21	4827094.1	1434.89	980073.479	-105.55
745858.81	4827270.79	1418.12	980077.486	-105.33
745955.71	4827444.28	1409.12	980079.128	-105.79
746052.17	4827620.1	1406.8	980079.872	-105.71
746146.47	4827794.34	1405.02	980080.635	-105.49
746244.05	4827972.17	1401.57	980081.113	-105.91
746341.94	4828146.8	1399.68	980081.981	-105.59
744737.52	4821726.43	1500.58	980055.67	-104.7
744830.27	4821904.15	1503.16	980055.764	-104.16
744929.59	4822082.22	1520.65	980051.899	-104.34
745023.09	4822254.13	1520.83	980052.89	-103.42
745121.54	4822429.03	1526.82	980052.16	-102.97
745217.81	4822599.43	1519.13	980054.512	-102.37
745314.78	4822775.39	1536.27	980051.152	-102.2
745407.61	4822955.33	1533.69	980052.702	-101.24
745505.87	4823129.3	1551.73	980048.623	-101.51
745603.51	4823304.36	1565.45	980046.128	-101.03
745704.83	4823481.63	1597.09	980039.303	-100.74
745794.36	4823654.48	1597.91	980037.839	-101.55
745890.94	4823829.84	1525.05	980054.722	-101.56
745986.97	4823999.19	1511.12	980057.744	-101.97
746085.23	4824178.03	1509.73	980057.813	-102.35
746183.34	4824356.72	1524.05	980053.374	-103.72
746279.13	4824526.69	1548.68	980047.602	-104.11
746376.98	4824705.63	1593.13	980037.33	-104.09
746473.43	4824877.41	1535.49	980050.772	-103.86
746572.87	4825052.62	1527.81	980052.643	-103.89
746664.9	4825228.54	1512.54	980055.455	-104.58
746762.17	4825403.51	1488.98	980060.284	-105.16
746858.87	4825579.97	1476	980062.304	-106.08
746955.32	4825754.38	1441.06	980069.868	-106.43
747050.07	4825931.77	1432.27	980071.52	-106.97
747148.36	4826106.64	1427.89	980072.233	-107.42
747343.11	4826458.86	1423.65	980073.505	-107.43
747534.17	4826805.69	1418.5	980075.891	-106.47
747635.95	4826982.6	1417.5	980076.896	-105.84
747725.93	4827156.89	1422.04	980076.258	-105.64
747822.65	4827331.18	1416.79	980077.425	-105.73
743195.01	4828815.99	1413.86	980086.008	-99.05
743375.29	4828723.76	1416.53	980085.273	-99.12
743547.87	4828631.27	1406.7	980087.176	-99.26
743726.41	4828539.17	1397.1	980088.943	-99.46
743903.33	4828449.2	1399.54	980087.785	-100.02
744083.13	4828360.3	1401.65	980086.827	-100.46
744260.83	4828266.62	1407.04	980085.088	-100.97
744440.71	4828180.34	1407.34	980084.848	-101.07
744621.27	4828085.08	1417.1	980082.359	-101.36
744795.46	4827996.2	1419.53	980081.031	-102.04
744974.52	4827906.81	1403.97	980083.399	-102.99
745153.11	4827811.4	1402.42	980083.38	-103.28
745330.27	4827723.5	1405.22	980082.252	-103.74
745508.38	4827627.8	1407.86	980081.356	-103.99
745688.49	4827533.25	1408.67	980080.323	-104.76
745867.97	4827438.34	1411.75	980078.772	-105.57
746043.77	4827353.7	1411.44	980078.425	-105.92
746221.79	4827263.24	1415.73	980077.339	-106.01
746398.91	4827173.78	1416.86	980076.59	-106.44
746578.12	4827080.59	1414.08	980076.622	-106.93
746755.58	4826987.22	1411.62	980076.633	-107.36
746934.03	4826898.63	1412.33	980076.327	-107.44
747106.69	4826809.73	1413.97	980075.841	-107.49
747287.74	4826717.08	1418.76	980074.838	-107.39
747466.71	4826626.71	1421.06	980074.657	-106.99
747643.98	4826536.91	1423.04	980074.129	-107.01
747821.6	4826447.82	1424.69	980073.99	-106.72
748005.16	4826357.43	1424.62	980073.714	-106.92
748177.5	4826267.15	1424.08	980074.303	-106.37
740519.06	4829473.31	1404.72	980089.41	-98.13
741502.83	4828780.76	1408.91	980086.71	-99.39
740432.46	4824224.59	1479.47	980061.586	-105.24
740889.7	4824788.16	1458.17	980069.3	-102.44
